times in msec
592.272: VimEnter autocommands
000.356  000.356: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/vimagit.vim
000.351  000.351: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Clipboard&Yank&Comment__/start/tcomment_vim/autoload/tcomment/deprecated.vim
000.350  000.350: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/gina.vim
000.349  000.349: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/swy-ivim/plugin/uctags/uctags_globals.vim
000.349  000.349: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/swy-ivim/plugin/resources.vim
000.348  000.348: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/tohtml.vim
000.345  000.345: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/tabline/formatters/default.vim
000.345  000.345: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/bufferline.vim
000.345  000.345: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/notifier.vim
000.343  000.343: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimIM/plugin/ZFVimIM_DEBUG.vim
000.341  000.341: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/statuslinelog.vim
000.339  000.339: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/capslock.vim
000.337  000.337: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/complete-snippet&sources/start/neco-vim/plugin/necovim.vim
000.337  000.337: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/dirvish.vim
000.336  000.336: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimIM/plugin/ZFVimIM_autoDisable.vim
000.335  000.335: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/gzip.vim
000.333  000.333: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/complete-framework/start/neocomplete.vim/plugin/neocomplete/tag.vim
000.333  000.333: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/fugitiveline.vim
000.332  000.332: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/getscriptPlugin.vim
000.331  000.331: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/vim-carbon-now-sh/plugin/vim-carbon-now-sh.vim
000.331  000.331: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/denite.vim
000.330  000.330: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/swy-ivim/plugin/regex.vim
000.328  000.328: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/default.vim
000.326  000.326: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/example.vim
000.325  000.325: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_hi&&sy&th_/start/vim-synstax/plugin/synstax.vim
000.319  000.319: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/misc/start/DrawIt/plugin/DrawItPlugin.vim
000.316  000.316: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/complete-framework/start/neocomplete.vim/plugin/neocomplete/buffer.vim
000.313  000.313: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/neomake.vim
000.313  000.313: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/lsp.vim
000.310  000.310: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__Find&Fold&Indent&Search&Jump__/start/eregex.vim/plugin/eregex_e.vim
000.308  000.308: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__cmd&terminal__/start/deol.nvim/plugin/deol.vim
000.305  000.305: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/complete-snippet&sources/start/neoinclude.vim/plugin/neoinclude.vim
000.304  000.304: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/tarPlugin.vim
000.303  000.303: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/complete-snippets-engine/start/ultisnips/ftdetect/snippets.vim
000.301  000.301: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/bookmark.vim
000.299  000.299: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/unicode.vim/ftdetect/unicode.vim
000.296  000.296: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/keymap.vim
000.286  000.286: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_hi&&sy&th_/start/vim-SyntaxRange/plugin/SyntaxRange.vim
000.285  000.285: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/cmdcomplete.vim
000.284  000.284: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/joboutput_popup.vim
000.276  000.276: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/api_impl_nvim.vim
000.275  000.275: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__cmd&terminal__/start/vim-repl/plugin/vim-repl.vim
000.275  000.275: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/__Explore__/start/nerdtree/lib/nerdtree/event.vim
000.274  000.274: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/z_game/start/2048/ftdetect/2048.vim
000.274  000.274: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/syntax/syncolor.vim
000.271  000.271: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/__char&Chinese__/start/ZFVimJob/plugin/joboutput_statusline.vim
000.266  000.266: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/___UI__/start/vim-airline/autoload/airline/extensions/grepper.vim
000.266  000.266: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/rrhelper.vim
000.243  000.243: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/complete-framework/start/neocomplete.vim/plugin/neocomplete/dictionary.vim
000.240  000.240: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/autoload/paste.vim
000.233  000.233: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/spellfile.vim
000.222  000.222: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/syntax/syncolor.vim
000.217  000.217: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/syntax/syncolor.vim
000.203  000.203: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/syntax/syncolor.vim
000.176  000.176: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/plugin/manpager.vim
000.164: init highlight
000.159  000.159: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/syntax/syncolor.vim
000.156  000.156: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/complete-framework/start/neocomplete.vim/plugin/neocomplete/member.vim
000.139  000.139: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/indent.vim
000.115  000.115: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/.vim/pack/misc/start/swy-ivim/plugin/uctags/uctags_perl.vim
000.067: inits 2
000.063  000.063: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.049  000.049: sourcing /private/var/mobile/Containers/Data/Application/EFEEF93A-2AA6-4B6B-83D1-DD8971FF3349/Documents/_vim/pack/_hi&&sy&th_/start/randomTheme.vim/plugin/parseColorSchemes.vim
000.038  000.038: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.037  000.037: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/ftplugin.vim
000.037  000.037: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.032  000.032: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.031  000.031: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/indent.vim
000.030  000.030: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.027  000.027: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/ftplugin.vim
000.027  000.027: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.026  000.026: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.025  000.025: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.024  000.024: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/ftplugin.vim
000.024  000.024: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/filetype.vim
000.022: GUI delay
000.022  000.022: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/ftplugin.vim
000.022  000.022: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/ftplugin.vim
000.021  000.021: sourcing /private/var/containers/Bundle/Application/76D344F8-263C-4B2C-A0CD-FE55308DDA68/iVim.app/runtime/ftplugin.vim
000.013: shell init
000.008: clearing screen
000.007: parsing arguments
000.006: inits 3
000.004: window checked
000.004: before starting main loop
000.004: GUI prepared
000.004: --- VIM STARTING ---
000.003: editing files in windows
000.003: --- VIM STARTED ---
000.001: start termcap
000.001: setting raw mode
000.001: expanding arguments
000.001: clipboard setup
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines



